"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"404",79789358,"79789358-2012-11-20",10,30,"2012-11-20","HA1",2012,"M","Adult",0,0,1,78.9473684210526,1,8,27,0.228571428571429,35,3.99286496914249,0.924372013129725,5,30,0.142857142857143,35,1,10,55,0.153846153846154,65,5.37558909953054,1.46064201835068,9,56,0.138461538461538,65,1,11,71,0.134146341463415,82,5.51905985039909,1.39358616604751,10,72,0.121951219512195,82,0.923076923076923,17,103,0.141666666666667,130,5.81977658212855,1.33477467369631,11,109,0.0916666666666667,130,0.857142857142857,21,111,0.159090909090909,154,6.05748825433689,1.44209599285729,13,119,0.0984848484848485,154,0.8,26,125,0.172185430463576,188.75,6.2767692750093,1.50784794258401,15,136,0.0993377483443709,188.75,0.793103448275862,34,157,0.178010471204188,240.826086956522,6.76468853882522,1.71062912155395,16,175,0.0837696335078534,240.826086956522,0.783783783783784,35,178,0.164319248826291,271.758620689655,6.78544982952884,1.63893111400541,19,194,0.0892018779342723,271.758620689655,0.733333333333333,42,189,0.181818181818182,315,7.00614375092912,1.75306314379899,22,209,0.0952380952380952,315,0.714285714285714,52,234,0.181818181818182,400.4,7.08956903947912,1.64676791997207,34,252,0.118881118881119,400.4
"405",79778567,"79778567-2012-11-20",10,10,"2012-11-20","HA1",2012,"F","Adult",0,0,1,3.125,1,7,40,0.148936170212766,47,4.18535866359018,0.865821885974729,3,44,0.0638297872340425,47,1,11,69,0.1375,80,4.66031580626882,0.836540824457432,4,76,0.05,80,1,12,82,0.127659574468085,94,4.75073653676982,0.797456628964081,8,86,0.0851063829787234,94,0.846153846153846,16,105,0.132231404958678,143,4.92063839709553,0.753636073887185,9,112,0.0743801652892562,143,0.714285714285714,16,108,0.129032258064516,173.6,4.92063839709553,0.740746556069959,10,114,0.0806451612903226,173.6,0.64,18,112,0.138461538461538,203.125,5.0803322185022,0.801751388317756,12,118,0.0923076923076923,203.125,0.620689655172414,21,128,0.140939597315436,240.055555555556,6.37176676653488,1.59332303742773,16,133,0.10738255033557,240.055555555556,0.594594594594595,22,137,0.138364779874214,267.409090909091,6.41360752779024,1.57500353804327,16,143,0.10062893081761,267.409090909091,0.533333333333333,22,140,0.135802469135802,303.75,6.41360752779024,1.5602095863021,16,146,0.0987654320987654,303.75,0.530612244897959,37,178,0.172093023255814,405.192307692308,6.81751018295065,1.65730380624246,23,192,0.106976744186047,405.192307692308
"407",66808052,"66808052-2012-11-20",40,20,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,5,13,0.277777777777778,18,5.8237565828671,2.98242269755814,2,16,0.111111111111111,18,1,7,23,0.233333333333333,30,5.93744676616361,2.60998671126533,5,25,0.166666666666667,30,1,9,41,0.18,50,5.94746535866723,2.15589757948824,6,44,0.12,50,1,14,82,0.145833333333333,96,6.00246929495456,1.64911166623206,13,83,0.135416666666667,96,1,17,92,0.155963302752294,109,6.43571978440929,1.9040655882135,18,91,0.165137614678899,109,1,19,109,0.1484375,128,6.46141370562011,1.79041108619302,21,107,0.1640625,128,0.96551724137931,28,134,0.172839506172839,167.785714285714,6.78054709780035,1.86086925795809,24,138,0.148148148148148,167.785714285714,0.918918918918919,31,161,0.161458333333333,208.941176470588,6.79875169886523,1.73435029518592,28,164,0.145833333333333,208.941176470588,0.888888888888889,34,179,0.15962441314554,239.625,6.83790461245503,1.68145986615363,32,181,0.150234741784038,239.625,0.877551020408163,53,269,0.164596273291925,366.93023255814,7.05154518684914,1.52229654525356,46,276,0.142857142857143,366.93023255814
"408",79772013,"79772013-2012-11-21",0,90,"2012-11-21","HA1",2012,"M","Adult",0,0,1,27.2727272727273,1,7,28,0.2,35,3.97236451365476,0.911823186890159,7,28,0.2,35,0.8,9,43,0.173076923076923,65,4.63677516348567,1.08707789319696,10,42,0.192307692307692,65,0.666666666666667,9,50,0.152542372881356,88.5,4.63677516348567,1.00517644725272,11,48,0.186440677966102,88.5,0.615384615384615,15,67,0.182926829268293,133.25,5.66642136667236,1.50677960190028,15,67,0.182926829268293,133.25,0.523809523809524,16,74,0.177777777777778,171.818181818182,5.72030673432556,1.47653733568064,15,75,0.166666666666667,171.818181818182,0.48,20,83,0.194174757281553,214.583333333333,5.82342182442269,1.45233453304147,16,87,0.155339805825243,214.583333333333,0.482758620689655,26,101,0.204724409448819,263.071428571429,6.08353234795375,1.49188732468618,21,106,0.165354330708661,263.071428571429,0.459459459459459,29,110,0.20863309352518,302.529411764706,6.12217946912693,1.45216485085197,22,117,0.158273381294964,302.529411764706,0.422222222222222,32,114,0.219178082191781,345.789473684211,6.27824869988229,1.53532627419117,25,121,0.171232876712329,345.789473684211,0.428571428571429,38,158,0.193877551020408,457.333333333333,6.46714471174375,1.45367082402399,32,164,0.163265306122449,457.333333333333
"409",79630010,"79630010-2012-11-21",40,60,"2012-11-21","HA1",2012,"F","Adult",0,0,0,0,1,3,15,0.166666666666667,18,3.08605584841028,0.77037998943383,5,13,0.277777777777778,18,1,9,22,0.290322580645161,31,4.83697778872105,1.61643089871965,7,24,0.225806451612903,31,1,10,41,0.196078431372549,51,4.86426822762102,1.25877335008347,10,41,0.196078431372549,51,1,14,77,0.153846153846154,91,5.26631073476428,1.13705794751105,15,76,0.164835164835165,91,1,16,89,0.152380952380952,105,5.9906438674945,1.56796464004665,23,82,0.219047619047619,105,1,21,107,0.1640625,128,6.21996443972747,1.59318999590391,31,97,0.2421875,128,1,30,143,0.173410404624277,173,6.59758198451118,1.6549967286728,38,135,0.219653179190751,173,1,36,168,0.176470588235294,204,6.69740974417426,1.60285177063526,44,160,0.215686274509804,204,1,42,188,0.182608695652174,230,7.03087212419638,1.77717285142396,48,182,0.208695652173913,230,1,79,355,0.182027649769585,434,7.69765770654602,1.80404219298733,87,347,0.200460829493088,434
"413",79790568,"79790568-2012-12-04",100,90,"2012-12-04","HA1",2012,"M","Adult",0,0,1,21.7391304347826,1,7,22,0.241379310344828,29,5.55875020484476,2.29392116531704,7,22,0.241379310344828,29,0.8,8,36,0.181818181818182,55,5.56674646104318,1.93474955249441,10,34,0.227272727272727,55,0.666666666666667,9,49,0.155172413793103,87,6.83329927655831,2.83245069412043,12,46,0.206896551724138,87,0.615384615384615,17,69,0.197674418604651,139.75,6.905469350793,2.53288131223411,17,69,0.197674418604651,139.75,0.523809523809524,18,75,0.193548387096774,177.545454545455,6.93428361946735,2.48748696416768,19,74,0.204301075268817,177.545454545455,0.48,19,90,0.174311926605505,227.083333333333,6.94809946033495,2.35544652448874,24,85,0.220183486238532,227.083333333333,0.482758620689655,21,106,0.165354330708661,263.071428571429,7.05039010562378,2.3098879426263,29,98,0.228346456692913,263.071428571429,0.459459459459459,22,112,0.164179104477612,291.647058823529,7.05615393375426,2.26686142462579,30,104,0.223880597014925,291.647058823529,0.422222222222222,24,116,0.171428571428571,331.578947368421,7.08226526438485,2.2510381059567,30,110,0.214285714285714,331.578947368421,0.428571428571429,28,171,0.14070351758794,464.333333333333,7.10553025378078,1.96277229718037,50,149,0.251256281407035,464.333333333333
"415",66843623,"66843623-2012-12-04",100,100,"2012-12-04","HA1",2012,"M","Adult",0,0,1,13.8888888888889,1,4,15,0.210526315789474,19,5.31912013604647,2.45915748955076,4,15,0.210526315789474,19,0.6,6,17,0.260869565217391,38.3333333333333,5.37824239489443,2.33946683115144,5,18,0.217391304347826,38.3333333333333,0.444444444444444,10,36,0.217391304347826,103.5,5.67551511778729,1.99036834114335,8,38,0.173913043478261,103.5,0.461538461538462,12,51,0.19047619047619,136.5,6.86733791930763,2.78676213656297,11,52,0.174603174603175,136.5,0.380952380952381,14,54,0.205882352941176,178.5,6.87906059455861,2.72623011528489,12,56,0.176470588235294,178.5,0.36,15,68,0.180722891566265,230.555555555556,6.89630447482581,2.55714746020755,15,68,0.180722891566265,230.555555555556,0.379310344827586,19,86,0.180952380952381,276.818181818182,6.93624924778238,2.37857900461064,23,82,0.219047619047619,276.818181818182,0.351351351351351,20,94,0.175438596491228,324.461538461538,6.96420221885603,2.32947509439847,26,88,0.228070175438596,324.461538461538,0.333333333333333,20,109,0.155038759689922,387,6.96420221885603,2.21858859329419,32,97,0.248062015503876,387,0.346938775510204,28,147,0.16,504.411764705882,7.09251837587994,2.06282817774545,44,131,0.251428571428571,504.411764705882
"417",79782524,"79782524-2012-12-04",80,100,"2012-12-04","HA1",2012,"F","Adult",0,0,1,5.26315789473684,1,5,25,0.166666666666667,30,6.57466890890694,3.21313710900327,4,26,0.133333333333333,30,0.8,8,38,0.173913043478261,57.5,6.61127601583747,2.84140355336469,9,37,0.195652173913043,57.5,0.666666666666667,11,53,0.171875,96,6.76950952957122,2.68046984194982,16,48,0.25,96,0.692307692307692,17,78,0.178947368421053,137.222222222222,6.89844252550601,2.43520993421907,21,74,0.221052631578947,137.222222222222,0.619047619047619,18,90,0.166666666666667,174.461538461538,6.94079115421308,2.35716763652502,26,82,0.240740740740741,174.461538461538,0.6,21,101,0.172131147540984,203.333333333333,6.97487530405675,2.27804363606947,29,93,0.237704918032787,203.333333333333,0.586206896551724,24,117,0.170212765957447,240.529411764706,6.99889989702828,2.17041238170658,34,107,0.24113475177305,240.529411764706,0.540540540540541,27,133,0.16875,296,7.04189392762685,2.0969063898619,38,122,0.2375,296,0.511111111111111,29,142,0.169590643274854,334.565217391304,7.05204437325106,2.04766871718598,41,130,0.239766081871345,334.565217391304,0.510204081632653,36,193,0.157205240174672,448.84,7.15788676465899,1.88759502293441,61,168,0.266375545851528,448.84
"418",79786569,"79786569-2012-12-04",70,100,"2012-12-04","HA1",2012,"M","Adult",0,0,1,0.746268656716418,1,5,38,0.116279069767442,43,4.16398468790169,0.905322304537601,11,32,0.255813953488372,43,0.8,8,46,0.148148148148148,67.5,6.63552835976138,2.71381307163194,12,42,0.222222222222222,67.5,0.666666666666667,10,57,0.149253731343284,100.5,6.6442465871557,2.5219614906655,15,52,0.223880597014925,100.5,0.692307692307692,14,69,0.168674698795181,119.888888888889,6.67470349562777,2.35436854013628,19,64,0.228915662650602,119.888888888889,0.619047619047619,17,83,0.17,161.538461538462,6.73294599385041,2.23923747095776,22,78,0.22,161.538461538462,0.6,19,97,0.163793103448276,193.333333333333,6.86771023800302,2.22717961586494,27,89,0.232758620689655,193.333333333333,0.620689655172414,24,121,0.16551724137931,233.611111111111,6.98442982854034,2.13289293822567,36,109,0.248275862068966,233.611111111111,0.594594594594595,28,140,0.166666666666667,282.545454545455,7.04625674076352,2.05804716288427,44,124,0.261904761904762,282.545454545455,0.577777777777778,32,161,0.16580310880829,334.038461538462,7.0705401858898,1.95898751172251,52,141,0.269430051813472,334.038461538462,0.571428571428571,42,212,0.165354330708661,444.5,7.19555723651699,1.83194705133415,64,190,0.251968503937008,444.5
"419",79792086,"79792086-2012-11-20",100,20,"2012-11-20","HA1",2012,"F","Adult",0,0,0,0,1,7,27,0.205882352941176,34,5.3774735404805,1.99299686026976,6,28,0.176470588235294,34,0.8,10,35,0.222222222222222,56.25,5.90639361263354,2.21285208362479,7,38,0.155555555555556,56.25,0.666666666666667,11,53,0.171875,96,5.91334881962934,1.91172289364195,10,54,0.15625,96,0.692307692307692,14,63,0.181818181818182,111.222222222222,5.98141696626965,1.81317587514341,12,65,0.155844155844156,111.222222222222,0.619047619047619,15,72,0.172413793103448,140.538461538462,5.9877102359618,1.71721156445391,13,74,0.149425287356322,140.538461538462,0.6,15,78,0.161290322580645,155,5.9877102359618,1.66282801008518,14,79,0.150537634408602,155,0.586206896551724,19,82,0.188118811881188,172.294117647059,6.25129146139225,1.81247129675628,15,86,0.148514851485149,172.294117647059,0.540540540540541,20,92,0.178571428571429,207.2,6.26273594742655,1.73615300122414,18,94,0.160714285714286,207.2,0.511111111111111,21,100,0.173553719008264,236.739130434783,6.26748969015436,1.67679126933015,19,102,0.15702479338843,236.739130434783,0.510204081632653,28,140,0.166666666666667,329.28,6.44278635612204,1.55457261462239,31,137,0.18452380952381,329.28
"421",79775849,"79775849-2012-11-20",80,40,"2012-11-20","HA1",2012,"F","Adult",0,0,0,0,1,4,16,0.2,20,3.45575282543406,0.92984112561951,6,14,0.3,20,1,9,32,0.219512195121951,41,4.74669461316849,1.33116099752954,8,33,0.195121951219512,41,1,12,50,0.193548387096774,62,5.22792421882577,1.38389416314772,12,50,0.193548387096774,62,1,15,87,0.147058823529412,102,5.33943495500056,1.10964572040565,20,82,0.196078431372549,102,1,18,106,0.145161290322581,124,5.53206040934777,1.10841347147319,24,100,0.193548387096774,124,1,18,119,0.131386861313869,137,5.53206040934777,1.04273420455337,27,110,0.197080291970803,137,0.96551724137931,25,136,0.15527950310559,166.75,6.23646523210696,1.42743760890204,34,127,0.211180124223602,166.75,0.918918918918919,34,160,0.175257731958763,211.117647058824,6.54282711076779,1.52026470803068,44,150,0.22680412371134,211.117647058824,0.888888888888889,36,172,0.173076923076923,234,6.55900752925987,1.4787279077368,45,163,0.216346153846154,234,0.877551020408163,46,240,0.160839160839161,325.906976744186,7.49773921280821,1.98842953094022,64,222,0.223776223776224,325.906976744186
"424",79786569,"79786569-2012-11-20",60,90,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,3,27,0.1,30,3.82805670372847,0.915932160853764,11,19,0.366666666666667,30,1,8,42,0.16,50,4.74463041829309,1.18763186694399,16,34,0.32,50,1,10,54,0.15625,64,6.66483581439472,2.58321266659479,22,42,0.34375,64,0.923076923076923,15,81,0.15625,104,6.69669164498141,2.24328011887923,28,68,0.291666666666667,104,0.857142857142857,15,88,0.145631067961165,120.166666666667,6.69669164498141,2.18060672239541,30,73,0.29126213592233,120.166666666667,0.8,17,99,0.146551724137931,145,6.71142599823287,2.0888172862203,34,82,0.293103448275862,145,0.793103448275862,23,133,0.147435897435897,196.695652173913,6.74508430075779,1.86275821632607,46,110,0.294871794871795,196.695652173913,0.783783783783784,29,146,0.165714285714286,223.275862068966,6.80983230074084,1.82059562312338,53,122,0.302857142857143,223.275862068966,0.733333333333333,31,158,0.164021164021164,257.727272727273,6.87839501817996,1.81362325909281,56,133,0.296296296296296,257.727272727273,0.73469387755102,46,241,0.160278745644599,390.638888888889,7.1164858642217,1.66574118236349,73,214,0.254355400696864,390.638888888889
"431",79797884,"79797884-2012-11-21",100,90,"2012-11-21","HA1",2012,"M","Adult",0,0,0,0,1,4,21,0.16,25,4.76382840292346,1.73125711527566,6,19,0.24,25,0.8,5,33,0.131578947368421,47.5,4.7814490752712,1.41404433835171,9,29,0.236842105263158,47.5,0.666666666666667,6,45,0.117647058823529,76.5,6.66688520333883,2.79673567305826,11,40,0.215686274509804,76.5,0.615384615384615,12,65,0.155844155844156,125.125,6.71820990750976,2.46228824611445,16,61,0.207792207792208,125.125,0.523809523809524,12,71,0.144578313253012,158.454545454545,6.71820990750976,2.39387315178252,18,65,0.216867469879518,158.454545454545,0.48,13,85,0.13265306122449,204.166666666667,6.73532966690866,2.25944418410149,22,76,0.224489795918367,204.166666666667,0.482758620689655,14,100,0.12280701754386,236.142857142857,6.75521265713128,2.14266577576127,27,87,0.236842105263158,236.142857142857,0.459459459459459,15,105,0.125,261.176470588235,6.76294794322757,2.10432617651747,28,92,0.233333333333333,261.176470588235,0.422222222222222,17,109,0.134920634920635,298.421052631579,6.79780241879171,2.0921348125416,28,98,0.222222222222222,298.421052631579,0.428571428571429,21,161,0.115384615384615,424.666666666667,6.82860585560488,1.80350510989386,48,134,0.263736263736264,424.666666666667
"432",79782524,"79782524-2012-11-21",100,100,"2012-11-21","HA1",2012,"F","Adult",3.2258064516129,1,1,116.129032258065,1,2,14,0.125,16,4.17972417382382,1.6137763140327,3,13,0.1875,16,0.6,3,16,0.157894736842105,31.6666666666667,4.30860329526587,1.58100150991739,4,15,0.210526315789474,31.6666666666667,0.444444444444444,6,35,0.146341463414634,92.25,4.83831970326748,1.39996286233482,7,34,0.170731707317073,92.25,0.461538461538462,8,48,0.142857142857143,121.333333333333,6.67835094999679,2.7198929223954,10,46,0.178571428571429,121.333333333333,0.380952380952381,10,51,0.163934426229508,160.125,6.69249506534755,2.65339387456599,11,50,0.180327868852459,160.125,0.36,11,64,0.146666666666667,208.333333333333,6.71323927464429,2.48182747270873,14,61,0.186666666666667,208.333333333333,0.379310344827586,14,82,0.145833333333333,253.090909090909,6.75521265713128,2.29581462225255,22,74,0.229166666666667,253.090909090909,0.351351351351351,14,90,0.134615384615385,296,6.75521265713128,2.22412685996803,25,79,0.240384615384615,296,0.333333333333333,14,102,0.120689655172414,348,6.75521265713128,2.12733054188427,30,86,0.258620689655172,348,0.346938775510204,21,136,0.133757961783439,452.529411764706,6.81140643802293,1.91368316502599,42,115,0.267515923566879,452.529411764706
"433",79776883,"79776883-2012-11-21",90,80,"2012-11-21","HA1",2012,"M","Adult",0,0,0,0,1,7,29,0.194444444444444,36,4.46886231093316,1.22260967672238,11,25,0.305555555555556,36,1,10,56,0.151515151515152,66,6.70719466217286,2.59397832453578,17,49,0.257575757575758,66,1,10,69,0.126582278481013,79,6.70719466217286,2.4287959603385,21,58,0.265822784810127,79,0.923076923076923,14,99,0.123893805309735,122.416666666667,6.74321968159129,2.13984496212837,26,87,0.230088495575221,122.416666666667,0.857142857142857,16,113,0.124031007751938,150.5,6.76629253764021,2.04402271960192,32,97,0.248062015503876,150.5,0.8,17,118,0.125925925925926,168.75,6.78153521004923,2.01778365970381,35,100,0.259259259259259,168.75,0.758620689655172,20,128,0.135135135135135,195.090909090909,6.81871743464266,1.97051890136626,39,109,0.263513513513513,195.090909090909,0.702702702702703,21,148,0.124260355029586,240.5,6.82860585560488,1.86577756700805,47,122,0.27810650887574,240.5,0.644444444444444,23,157,0.127777777777778,279.310344827586,6.87659800008295,1.85310113849298,49,131,0.272222222222222,279.310344827586,0.63265306122449,32,196,0.140350877192982,360.387096774194,7.0125990273546,1.76923956799095,59,169,0.258771929824561,360.387096774194
"435",79790568,"79790568-2012-11-21",90,60,"2012-11-21","HA1",2012,"M","Adult",0,0,1,95.2380952380952,1,4,20,0.166666666666667,24,3.73775495343724,0.996388580018054,7,17,0.291666666666667,24,1,4,37,0.0975609756097561,41,3.73775495343724,0.693190889719206,12,29,0.292682926829268,41,1,6,58,0.09375,64,3.84983836852712,0.541465167227385,19,45,0.296875,64,0.923076923076923,11,94,0.104761904761905,113.75,4.72524473198065,0.724821591258263,27,78,0.257142857142857,113.75,0.857142857142857,12,97,0.110091743119266,127.166666666667,4.77683718201527,0.732404236393279,29,80,0.26605504587156,127.166666666667,0.8,15,110,0.12,156.25,5.22743071210252,0.909269323490478,32,93,0.256,156.25,0.793103448275862,23,141,0.140243902439024,206.782608695652,6.86832146752021,1.92507933898072,39,125,0.23780487804878,206.782608695652,0.783783783783784,26,159,0.140540540540541,236.034482758621,6.94706360985538,1.88959808491294,47,138,0.254054054054054,236.034482758621,0.733333333333333,28,167,0.143589743589744,265.909090909091,6.95234336850523,1.84954211078189,49,146,0.251282051282051,265.909090909091,0.73469387755102,43,245,0.149305555555556,392,7.20260287762148,1.73332676342993,66,222,0.229166666666667,392
"440",79785829,"79785829-2012-12-04",0,0,"2012-12-04","HA1",2012,"M","Adult",0,0,0,0,1,3,27,0.1,30,2.66813526401168,0.36956310980608,1,29,0.0333333333333333,30,0.6,5,38,0.116279069767442,71.6666666666667,3.92930089700347,0.770015634355904,1,42,0.0232558139534884,71.6666666666667,0.444444444444444,7,50,0.12280701754386,128.25,4.40747356119079,0.884650701439994,2,55,0.0350877192982456,128.25,0.461538461538462,13,63,0.171052631578947,164.666666666667,4.79214053574898,0.945129570580325,4,72,0.0526315789473684,164.666666666667,0.380952380952381,13,71,0.154761904761905,220.5,4.79214053574898,0.885139846080799,4,80,0.0476190476190476,220.5,0.36,17,87,0.163461538461538,288.888888888889,5.44565760804657,1.1689919802306,4,100,0.0384615384615385,288.888888888889,0.379310344827586,19,100,0.159663865546218,313.727272727273,5.77049674730323,1.30468547313112,8,111,0.0672268907563025,313.727272727273,0.351351351351351,20,107,0.15748031496063,361.461538461538,5.78867295562578,1.27077602351047,9,118,0.0708661417322835,361.461538461538,0.333333333333333,21,114,0.155555555555556,405,5.79269386480408,1.23006311906977,9,126,0.0666666666666667,405,0.346938775510204,30,146,0.170454545454545,507.294117647059,6.77861438134175,1.78972153126992,19,157,0.107954545454545,507.294117647059
